workout_id;exercise_number;exercise_name;equipment;reps_goal;set_number;weigth;quantity;measure;comments
202407091542;4;Seated Leg Curls;Machine;8 reps;3;60;12;reps;[]
202407091542;5;Seated Calf Raises;Machine;8 reps;1;52;12;reps;[]
202407091542;5;Seated Calf Raises;Machine;8 reps;2;52;12;reps;[]
202407091542;5;Seated Calf Raises;Machine;8 reps;3;52;12;reps;[]
202407081201;1;Pull-Ups with Wide Overhand Grip;Bodyweight;8 reps;1;+0;8;reps;[]
202407081201;1;Pull-Ups with Wide Overhand Grip;Bodyweight;8 reps;2;+0;6;reps;[]
202407081201;1;Pull-Ups with Wide Overhand Grip;Bodyweight;8 reps;3;+0;5;reps;[]
202407081201;2;Rows with Wide Neutral Grip;Cable;8 reps;1;50;12;reps;[]
202407081201;2;Rows with Wide Neutral Grip;Cable;8 reps;2;50;11;reps;[]
202407081201;2;Rows with Wide Neutral Grip;Cable;8 reps;3;47;12;reps;[]
202407081201;3;Pullovers;Cable;8 reps;1;42;12;reps;[]
202407081201;3;Pullovers;Cable;8 reps;2;42;12;reps;[]
202407081201;3;Pullovers;Cable;8 reps;3;42;12;reps;[]
202407081201;4;Hanging knee tuck - iso;Bodyweight;30 sec;1;;33;secs;[]
202407081201;4;Hanging knee tuck - iso;Bodyweight;30 sec;2;;33;secs;[]
202407081201;4;Hanging knee tuck - iso;Bodyweight;30 sec;3;;29;secs;[]
202407081201;5;Inverted Rows on Smith Machine with Reverse Grip;Bodyweight;8 reps;1;+0;10;reps;"""Altura 3, pé no chão"""
202407081201;5;Inverted Rows on Smith Machine with Reverse Grip;Bodyweight;8 reps;2;+0;8;reps;"""Altura 3, pé no chão"""
202407081201;5;Inverted Rows on Smith Machine with Reverse Grip;Bodyweight;8 reps;3;+0;6;reps;"""Altura 3, pé no chão"""
202407081201;6;Seated Curls;Dumbbells;8 reps;1;10;12;reps;[]
202407081201;6;Seated Curls;Dumbbells;8 reps;2;10;12;reps;[]
202407081201;6;Seated Curls;Dumbbells;8 reps;3;10;11;reps;[]
202407051741;1;Pistol Squats;TRX;10 reps;1;;5;reps;[]
202407051741;1;Pistol Squats;TRX;10 reps;2;;5;reps;[]
202407051741;2;Single leg hip thrust;Bodyweight;10 reps;1;;10;reps;[]
202407051741;2;Single leg hip thrust;Bodyweight;10 reps;2;;10;reps;[]
202407051741;3;Leg Extensions;Machine;10 reps;1;75;8;reps;"""Aguentava 75kg nas três mas quis pegar leve"""
202407051741;3;Leg Extensions;Machine;10 reps;2;70;9;reps;"""Aguentava 75kg nas três mas quis pegar leve"""
202407051741;3;Leg Extensions;Machine;10 reps;3;70;9;reps;"""Aguentava 75kg nas três mas quis pegar leve"""
202407051741;4;Leg Curls on Leg Extension Machine;Machine;10 reps;1;25;8;reps;[]
202407051741;4;Leg Curls on Leg Extension Machine;Machine;10 reps;2;25;8;reps;[]
202407051741;4;Leg Curls on Leg Extension Machine;Machine;10 reps;3;25;8;reps;[]
202407051741;5;Seated Calf Raises;Machine;10 reps;1;60;8;reps;"""Botar o apoio no joelho e não no meio da coxa"""
202407051741;5;Seated Calf Raises;Machine;10 reps;2;60;8;reps;"""Botar o apoio no joelho e não no meio da coxa"""
202407051741;5;Seated Calf Raises;Machine;10 reps;3;-;-;reps;"""Botar o apoio no joelho e não no meio da coxa"""
202407041233;1;Pike Pushup;Bodyweight;10 reps;1;;7;reps;[]
202407041233;1;Pike Pushup;Bodyweight;10 reps;2;;4;reps;[]
202407041233;1;Pike Pushup;Bodyweight;10 reps;3;;5;reps;[]
202407041233;2;Flexão arqueiro smith;Bodyweight;10 reps;1;;9;reps;"""Banco de supino reto, perna aberta"""
202407041233;2;Flexão arqueiro smith;Bodyweight;10 reps;2;;7;reps;"""Banco de supino reto, perna aberta"""
202407041233;2;Flexão arqueiro smith;Bodyweight;10 reps;3;;5;reps;"""Banco de supino reto, perna aberta"""
202407041233;2;Flexão arqueiro smith;Bodyweight;10 reps;4;;5;reps;"""Banco de supino reto, perna aberta"""
202407041233;3;Bench Dips;Bodyweight;10 reps;1;+0;12;reps;[]
202407041233;3;Bench Dips;Bodyweight;10 reps;2;+0;12;reps;[]
202407041233;3;Bench Dips;Bodyweight;10 reps;3;+0;11;reps;[]
202407041233;3;Bench Dips;Bodyweight;10 reps;4;+0;9;reps;[]
202407011159;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;1;+0;9;reps;[]
202407011159;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;2;+0;5;reps;[]
202407011159;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;3;+0;4;reps;[]
202407011159;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;4;+0;4;reps;[]
202407011159;2;Inverted Rows on Smith Machine with Reverse Grip;Bodyweight;10 reps;1;+0;10;reps;[]
202407011159;2;Inverted Rows on Smith Machine with Reverse Grip;Bodyweight;10 reps;2;+0;10;reps;[]
202407011159;2;Inverted Rows on Smith Machine with Reverse Grip;Bodyweight;10 reps;3;+0;8;reps;[]
202407011159;2;Inverted Rows on Smith Machine with Reverse Grip;Bodyweight;10 reps;4;+0;8;reps;[]
202407011159;3;Skin the cat;Bodyweight;10 reps;1;;5;reps;[]
202407011159;3;Skin the cat;Bodyweight;10 reps;2;;5;reps;[]
202407011159;3;Skin the cat;Bodyweight;10 reps;3;;5;reps;[]
202407011159;3;Skin the cat;Bodyweight;10 reps;4;;4;reps;[]
202407011159;4;Hanging knee tuck - iso;Bodyweight;;1;;30;secs;[]
202407011159;4;Hanging knee tuck - iso;Bodyweight;;2;;28;secs;[]
202407011159;4;Hanging knee tuck - iso;Bodyweight;;3;;25;secs;[]
202407011159;4;Hanging knee tuck - iso;Bodyweight;;4;;20;secs;[]
202406251606;1;Pistol Squats;TRX;10 reps;1;;3;reps;"""3 caixas. Se pá era melhor deixar mais alto?"""
202406251606;1;Pistol Squats;TRX;10 reps;2;;2;reps;"""3 caixas. Se pá era melhor deixar mais alto?"""
202406251606;1;Pistol Squats;TRX;10 reps;3;;3;reps;"""3 caixas. Se pá era melhor deixar mais alto?"""
202406251606;1;Pistol Squats;TRX;10 reps;4;;2;reps;"""3 caixas. Se pá era melhor deixar mais alto?"""
202406251606;2;Bulgarian Split Squats;Dumbbells;10 reps;1;0;10;reps;[]
202406251606;2;Bulgarian Split Squats;Dumbbells;10 reps;2;0;10;reps;[]
202406251606;2;Bulgarian Split Squats;Dumbbells;10 reps;3;0;10;reps;[]
202406251606;2;Bulgarian Split Squats;Dumbbells;10 reps;4;0;10;reps;[]
202406251606;3;Single leg deadlift;Bodyweight;10 reps;1;;12;reps;[]
202406251606;3;Single leg deadlift;Bodyweight;10 reps;2;;10;reps;[]
202406251606;3;Single leg deadlift;Bodyweight;10 reps;3;;10;reps;[]
202406251606;3;Single leg deadlift;Bodyweight;10 reps;4;;10;reps;[]
202406251606;4;Single leg hip thrust;Bodyweight;10 reps;1;;10;reps;[]
202406251606;4;Single leg hip thrust;Bodyweight;10 reps;2;;7;reps;[]
202406171651;1;Pike Pushup;Bodyweight;10 reps;1;;10;reps;[]
202406171651;1;Pike Pushup;Bodyweight;10 reps;2;;10;reps;[]
202406171651;1;Pike Pushup;Bodyweight;10 reps;3;;10;reps;[]
202406171651;1;Pike Pushup;Bodyweight;10 reps;4;;7;reps;[]
202406171651;2;Explosive pushup;Bodyweight;10 reps;1;;10;reps;[]
202406171651;2;Explosive pushup;Bodyweight;10 reps;2;;7;reps;[]
202406171651;2;Explosive pushup;Bodyweight;10 reps;3;;4;reps;[]
202406171651;3;Bench Dips;Bodyweight;10 reps;1;+0;10;reps;[]
202406171651;3;Bench Dips;Bodyweight;10 reps;2;+0;12;reps;[]
202406171651;4;Dips;Bodyweight;10 reps;1;+0;3;reps;[]
202406171651;4;Dips;Bodyweight;10 reps;2;+0;2;reps;[]
202406171651;5;Flexão arqueiro smith;Bodyweight;10 reps;1;;5;reps;[]
202406171651;5;Flexão arqueiro smith;Bodyweight;10 reps;2;;4;reps;[]
202406171651;5;Flexão arqueiro smith;Bodyweight;10 reps;3;;3;reps;[]
202406171651;5;Flexão arqueiro smith;Bodyweight;10 reps;4;;3;reps;[]
202406171651;6;Elevated Pike hold;Bodyweight;;1;;12;secs;[]
202406171651;6;Elevated Pike hold;Bodyweight;;2;;14;secs;[]
202406171651;7;Decline Crunches;Bodyweight;10 reps;1;+0;6;reps;[]
202406171651;7;Decline Crunches;Bodyweight;10 reps;2;+0;5;reps;[]
202406171651;8;Cadeirinha;Bodyweight;10 reps;1;;20;reps;[]
202406171651;8;Cadeirinha;Bodyweight;10 reps;2;;16;reps;[]
202406171651;8;Cadeirinha;Bodyweight;10 reps;3;;15;reps;[]
202406171651;8;Cadeirinha;Bodyweight;10 reps;4;;15;reps;[]
202406151023;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;1;+0;8;reps;[]
202406151023;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;2;+0;5;reps;[]
202406151023;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;3;+0;4;reps;[]
202406151023;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;4;+0;4;reps;[]
202406151023;2;Skin the cat;Bodyweight;10 reps;1;;6;reps;[]
202406151023;2;Skin the cat;Bodyweight;10 reps;2;;5;reps;[]
202406151023;2;Skin the cat;Bodyweight;10 reps;3;;4;reps;[]
202406151023;2;Skin the cat;Bodyweight;10 reps;4;;4;reps;[]
202406151023;3;Inverted Rows on Smith Machine with Reverse Grip;Bodyweight;10 reps;1;+0;10;reps;"""Altura 4, pé no chào"""
202406151023;3;Inverted Rows on Smith Machine with Reverse Grip;Bodyweight;10 reps;2;+0;6;reps;"""Altura 4, pé no chào"""
202406151023;3;Inverted Rows on Smith Machine with Reverse Grip;Bodyweight;10 reps;3;+0;7;reps;"""Altura 4, pé no chào"""
202406151023;3;Inverted Rows on Smith Machine with Reverse Grip;Bodyweight;10 reps;4;+0;7;reps;"""Altura 4, pé no chào"""
202406151023;4;Seated Curls;Dumbbells;10 reps;1;12;8;reps;[]
202406151023;4;Seated Curls;Dumbbells;10 reps;2;12;6;reps;[]
202406151023;4;Seated Curls;Dumbbells;10 reps;3;12;6;reps;[]
202406151023;4;Seated Curls;Dumbbells;10 reps;4;12;4;reps;[]
202406151023;5;Hanging knee tuck - iso;Bodyweight;;1;;12;secs;[]
202406151023;5;Hanging knee tuck - iso;Bodyweight;;2;;18;secs;[]
202406151023;5;Hanging knee tuck - iso;Bodyweight;;3;;22;secs;[]
202406151023;5;Hanging knee tuck - iso;Bodyweight;;4;;30;secs;[]
202406061705;1;Pistol Squats;TRX;10 reps;1;;7;reps;[]
202406061705;1;Pistol Squats;TRX;10 reps;2;;7;reps;[]
202406061705;1;Pistol Squats;TRX;10 reps;3;;7;reps;[]
202406061705;1;Pistol Squats;TRX;10 reps;4;;7;reps;[]
202406061705;2;Bulgarian Split Squats;Dumbbells;10 reps;1;0;10;reps;[]
202406061705;2;Bulgarian Split Squats;Dumbbells;10 reps;2;0;10;reps;[]
202406061705;2;Bulgarian Split Squats;Dumbbells;10 reps;3;0;7;reps;[]
202406061705;2;Bulgarian Split Squats;Dumbbells;10 reps;4;0;7;reps;[]
202406061705;3;Single leg deadlift;Bodyweight;10 reps;1;;10;reps;[]
202406061705;3;Single leg deadlift;Bodyweight;10 reps;2;;10;reps;[]
202406061705;3;Single leg deadlift;Bodyweight;10 reps;3;;10;reps;[]
202406061705;4;Side Split Squats;Dumbbells;10 reps;1;0;7;reps;[]
202406061705;4;Side Split Squats;Dumbbells;10 reps;2;0;5;reps;[]
202406061705;5;Standing Calf Raises;Bodyweight;10 reps;1;+0;15;reps;[]
202406061705;5;Standing Calf Raises;Bodyweight;10 reps;2;+0;15;reps;[]
202406061705;5;Standing Calf Raises;Bodyweight;10 reps;3;+0;15;reps;[]
202406061705;6;Single leg hip thrust;Bodyweight;10 reps;1;;6;reps;[]
202406061705;6;Single leg hip thrust;Bodyweight;10 reps;2;;7;reps;[]
202406061705;6;Single leg hip thrust;Bodyweight;10 reps;3;;7;reps;[]
20240603918;1;Explosive pushup;Bodyweight;10 reps;1;;10;reps;[]
20240603918;1;Explosive pushup;Bodyweight;10 reps;2;;10;reps;[]
20240603918;1;Explosive pushup;Bodyweight;10 reps;3;;8;reps;[]
20240603918;1;Explosive pushup;Bodyweight;10 reps;4;;7;reps;[]
20240603918;2;Knee diamond pushup;Bodyweight;10 reps;1;;7;reps;[]
20240603918;2;Knee diamond pushup;Bodyweight;10 reps;2;;7;reps;[]
20240603918;2;Knee diamond pushup;Bodyweight;10 reps;3;;7;reps;[]
20240603918;3;Bench Dips;Bodyweight;10 reps;1;+0;10;reps;[]
20240603918;3;Bench Dips;Bodyweight;10 reps;2;+0;9;reps;[]
20240603918;3;Bench Dips;Bodyweight;10 reps;3;+0;10;reps;[]
20240603918;3;Bench Dips;Bodyweight;10 reps;4;+0;10;reps;[]
20240603918;4;Flexão arqueiro smith;Bodyweight;10 reps;1;;3;reps;"""Abaixei bem o ângulo, fiz no banco de concreto da praça. Fiz com as pernas mais abertas"""
20240603918;4;Flexão arqueiro smith;Bodyweight;10 reps;2;;5;reps;"""Abaixei bem o ângulo, fiz no banco de concreto da praça. Fiz com as pernas mais abertas"""
20240603918;4;Flexão arqueiro smith;Bodyweight;10 reps;3;;5;reps;"""Abaixei bem o ângulo, fiz no banco de concreto da praça. Fiz com as pernas mais abertas"""
20240603918;4;Flexão arqueiro smith;Bodyweight;10 reps;4;;6;reps;"""Abaixei bem o ângulo, fiz no banco de concreto da praça. Fiz com as pernas mais abertas"""
20240603918;5;Pike Pushup;Bodyweight;10 reps;1;;6;reps;[]
20240603918;5;Pike Pushup;Bodyweight;10 reps;2;;7;reps;[]
20240603918;6;Elevated Pike hold;Bodyweight;;1;;12;secs;[]
20240603918;6;Elevated Pike hold;Bodyweight;;2;;20;secs;[]
20240603918;6;Elevated Pike hold;Bodyweight;;3;;17;secs;[]
20240603918;6;Elevated Pike hold;Bodyweight;;4;;17;secs;[]
202405271206;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;1;+0;7;reps;[]
202405271206;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;2;+0;5;reps;[]
202405271206;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;3;+0;4;reps;[]
202405271206;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;4;+0;4;reps;[]
202405271206;2;Skin the cat;Bodyweight;10 reps;1;;5;reps;[]
202405271206;2;Skin the cat;Bodyweight;10 reps;2;;4;reps;[]
202405271206;2;Skin the cat;Bodyweight;10 reps;3;;4;reps;[]
202405271206;2;Skin the cat;Bodyweight;10 reps;4;;4;reps;[]
202405271206;3;Inverted Rows on Smith Machine;Bodyweight;10 reps;1;+0;10;reps;"""Tirei os apoios e dobrei a perna pra facilitar um pouco. Depois levantei a altura mas puxei angulado"""
202405271206;3;Inverted Rows on Smith Machine;Bodyweight;10 reps;2;+0;8;reps;"""Tirei os apoios e dobrei a perna pra facilitar um pouco. Depois levantei a altura mas puxei angulado"""
202405271206;3;Inverted Rows on Smith Machine;Bodyweight;10 reps;3;+0;8;reps;"""Tirei os apoios e dobrei a perna pra facilitar um pouco. Depois levantei a altura mas puxei angulado"""
202405271206;3;Inverted Rows on Smith Machine;Bodyweight;10 reps;4;+0;8;reps;"""Tirei os apoios e dobrei a perna pra facilitar um pouco. Depois levantei a altura mas puxei angulado"""
202405271206;4;Seated Curls;Dumbbells;10 reps;1;12;8;reps;[]
202405271206;4;Seated Curls;Dumbbells;10 reps;2;12;9;reps;[]
202405271206;4;Seated Curls;Dumbbells;10 reps;3;12;9;reps;[]
202405271206;4;Seated Curls;Dumbbells;10 reps;4;12;5;reps;[]
20240525944;1;Pistol Squats;TRX;10 reps;1;;7;reps;"""Empilhei 4 """"caixas"""""""
20240525944;1;Pistol Squats;TRX;10 reps;2;;7;reps;"""Empilhei 4 """"caixas"""""""
20240525944;1;Pistol Squats;TRX;10 reps;3;;7;reps;"""Empilhei 4 """"caixas"""""""
20240525944;2;Bulgarian Split Squats;Dumbbells;10 reps;1;0;10;reps;[]
20240525944;2;Bulgarian Split Squats;Dumbbells;10 reps;2;0;7;reps;[]
20240525944;3;Single leg deadlift;Bodyweight;10 reps;1;;10;reps;[]
20240525944;3;Single leg deadlift;Bodyweight;10 reps;2;;10;reps;[]
20240525944;4;Side Split Squats;Dumbbells;10 reps;1;0;5;reps;[]
20240525944;5;Single leg hip thrust;Bodyweight;10 reps;1;;6;reps;[]
20240525944;5;Single leg hip thrust;Bodyweight;10 reps;2;;10;reps;[]
202405221029;1;Double Crunch Machine;Machine;10 reps;1;15;12;reps;"""Pegando muito os lats. Desisti"""
202405221029;1;Double Crunch Machine;Machine;10 reps;2;15;6;reps;"""Pegando muito os lats. Desisti"""
202405221029;2;Back Extensions on Roman Chair;Bodyweight;10 reps;1;+10;12;reps;"""Não quis forçar"""
202405221029;2;Back Extensions on Roman Chair;Bodyweight;10 reps;2;+10;10;reps;"""Não quis forçar"""
202405221029;2;Back Extensions on Roman Chair;Bodyweight;10 reps;3;+10;10;reps;"""Não quis forçar"""
202405221029;3;Hanging Leg Raises;Bodyweight;10 reps;1;+0;10;reps;[]
202405221029;3;Hanging Leg Raises;Bodyweight;10 reps;2;+0;12;reps;[]
202405221029;3;Hanging Leg Raises;Bodyweight;10 reps;3;+0;12;reps;[]
202405221029;3;Hanging Leg Raises;Bodyweight;10 reps;4;+0;12;reps;[]
202405211629;1;Explosive pushup;Bodyweight;10 reps;1;;10;reps;"""Forçou um pouco is pulsos"""
202405211629;1;Explosive pushup;Bodyweight;10 reps;2;;8;reps;"""Forçou um pouco is pulsos"""
202405211629;1;Explosive pushup;Bodyweight;10 reps;3;;7;reps;"""Forçou um pouco is pulsos"""
202405211629;1;Explosive pushup;Bodyweight;10 reps;4;;6;reps;"""Forçou um pouco is pulsos"""
202405211629;2;Knee diamond pushup;Bodyweight;10 reps;1;;7;reps;[]
202405211629;2;Knee diamond pushup;Bodyweight;10 reps;2;;6;reps;[]
202405211629;2;Knee diamond pushup;Bodyweight;10 reps;3;;5;reps;[]
202405211629;2;Knee diamond pushup;Bodyweight;10 reps;4;;5;reps;[]
202405211629;3;Bench Dips;Bodyweight;10 reps;1;+0;10;reps;[]
202405211629;3;Bench Dips;Bodyweight;10 reps;2;+0;9;reps;[]
202405211629;3;Bench Dips;Bodyweight;10 reps;3;+0;8;reps;[]
202405211629;3;Bench Dips;Bodyweight;10 reps;4;+0;7;reps;[]
202405211629;4;Flexão arqueiro smith;Bodyweight;10 reps;1;;5;reps;"""Altura 3. Abaixei pra 2 na última"""
202405211629;4;Flexão arqueiro smith;Bodyweight;10 reps;2;;6;reps;"""Altura 3. Abaixei pra 2 na última"""
202405211629;4;Flexão arqueiro smith;Bodyweight;10 reps;3;;6;reps;"""Altura 3. Abaixei pra 2 na última"""
202405211629;4;Flexão arqueiro smith;Bodyweight;10 reps;4;;4;reps;"""Altura 3. Abaixei pra 2 na última"""
202405211629;5;Elevated Pike hold;Bodyweight;;1;;30;secs;[]
202405211629;5;Elevated Pike hold;Bodyweight;;2;;22;secs;[]
202405211629;5;Elevated Pike hold;Bodyweight;;3;;26;secs;[]
202405211629;5;Elevated Pike hold;Bodyweight;;4;;32;secs;[]
202405211629;6;Seated Shoulder Press;Dumbbells;10 reps;1;10;6;reps;[]
202405211629;6;Seated Shoulder Press;Dumbbells;10 reps;2;10;7;reps;[]
202405201615;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;1;+0;6;reps;[]
202405201615;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;2;+0;5;reps;[]
202405201615;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;3;+0;4;reps;[]
202405201615;1;Pull-Ups with Wide Overhand Grip;Bodyweight;10 reps;4;+0;3;reps;[]
202405201615;2;Scapular Pullup;Bodyweight;10 reps;1;;7;reps;[]
202405201615;2;Scapular Pullup;Bodyweight;10 reps;2;;5;reps;[]
202405201615;2;Scapular Pullup;Bodyweight;10 reps;3;;7;reps;[]
202405201615;2;Scapular Pullup;Bodyweight;10 reps;4;;7;reps;[]
202405201615;3;Pull-Ups with Close Neutral Grip;Bodyweight;10 reps;1;+0;5;reps;[]
202405201615;3;Pull-Ups with Close Neutral Grip;Bodyweight;10 reps;2;+0;4;reps;[]
202405201615;3;Pull-Ups with Close Neutral Grip;Bodyweight;10 reps;3;+0;3;reps;[]
202405201615;3;Pull-Ups with Close Neutral Grip;Bodyweight;10 reps;4;+0;4;reps;[]
202405201615;4;Inverted Rows on Smith Machine;Bodyweight;10 reps;1;+0;8;reps;"""Apoio da perna ficou baixo"""
202405201615;4;Inverted Rows on Smith Machine;Bodyweight;10 reps;2;+0;5;reps;"""Apoio da perna ficou baixo"""
202405201615;4;Inverted Rows on Smith Machine;Bodyweight;10 reps;3;+0;5;reps;"""Apoio da perna ficou baixo"""
202405201615;4;Inverted Rows on Smith Machine;Bodyweight;10 reps;4;+0;4;reps;"""Apoio da perna ficou baixo"""
202405201615;5;Australiana arqueiro smith;Bodyweight;10 reps;1;;5;reps;"""Altura 5"""
202405201615;5;Australiana arqueiro smith;Bodyweight;10 reps;2;;5;reps;"""Altura 5"""
202405201615;6;Seated Curls;Dumbbells;8 reps;1;12;8;reps;[]
202405201615;6;Seated Curls;Dumbbells;8 reps;2;12;8;reps;[]
202405201615;6;Seated Curls;Dumbbells;8 reps;3;12;8;reps;[]
202405201615;6;Seated Curls;Dumbbells;8 reps;4;12;6;reps;[]
202405171729;1;Leg Press;Machine;12 reps;1;170;15;reps;[]
202405171729;1;Leg Press;Machine;12 reps;2;170;15;reps;[]
202405171729;1;Leg Press;Machine;12 reps;3;180;13;reps;[]
202405171729;2;Leg Extensions;Machine;10 reps;1;55;13;reps;[]
202405171729;2;Leg Extensions;Machine;10 reps;2;55;7;reps;[]
202405171729;2;Leg Extensions;Machine;10 reps;3;55;6;reps;[]
202405171729;2;Leg Extensions;Machine;10 reps;4;55;10;reps;[]
202405171729;2;Leg Extensions;Machine;10 reps;5;55;7;reps;[]
202405171729;2;Leg Extensions;Machine;10 reps;6;55;6;reps;[]
202405171729;2;Leg Extensions;Machine;10 reps;7;55;9;reps;[]
202405171729;2;Leg Extensions;Machine;10 reps;8;55;6;reps;[]
202405171729;2;Leg Extensions;Machine;10 reps;9;55;5;reps;[]
202405171729;3;Seated Calf Raises;Machine;16 reps;1;45;15;reps;[]
202405171729;3;Seated Calf Raises;Machine;16 reps;2;45;15;reps;[]
202405171729;3;Seated Calf Raises;Machine;16 reps;3;45;15;reps;[]
202405171729;4;Seated Leg Curls;Machine;10 reps;1;50;16;reps;[]
202405171729;4;Seated Leg Curls;Machine;10 reps;2;50;11;reps;[]
202405171729;4;Seated Leg Curls;Machine;10 reps;3;50;9;reps;[]
202405171729;4;Seated Leg Curls;Machine;10 reps;4;50;11;reps;[]
202405171729;4;Seated Leg Curls;Machine;10 reps;5;50;9;reps;[]
202405171729;4;Seated Leg Curls;Machine;10 reps;6;50;7;reps;[]
202405171729;4;Seated Leg Curls;Machine;10 reps;7;52;10;reps;[]
202405171729;4;Seated Leg Curls;Machine;10 reps;8;52;8;reps;[]
202405171729;4;Seated Leg Curls;Machine;10 reps;9;52;8;reps;[]
202405171729;5;Hip Abduction;Cable;15 reps;1;13;12;reps;"""Pulei o último. Cansativo pra caralho, talvez por conta de todos os outros anteriores"""
202405171729;5;Hip Abduction;Cable;15 reps;2;10;12;reps;"""Pulei o último. Cansativo pra caralho, talvez por conta de todos os outros anteriores"""
202405171729;6;Hip Thrusts;Barbell;12 reps;1;20;12;reps;[]
202405171729;6;Hip Thrusts;Barbell;12 reps;2;20;12;reps;[]
202405171729;6;Hip Thrusts;Barbell;12 reps;3;20;12;reps;[]
202405161707;1;Double Crunch Machine;Machine;10 reps;1;13;15;reps;[]
202405161707;1;Double Crunch Machine;Machine;10 reps;2;13;15;reps;[]
202405161707;1;Double Crunch Machine;Machine;10 reps;3;13;15;reps;[]
202405161707;2;Back Extensions on Roman Chair;Bodyweight;10 reps;1;+10;12;reps;[]
202405161707;2;Back Extensions on Roman Chair;Bodyweight;10 reps;2;+10;12;reps;[]
202405161707;2;Back Extensions on Roman Chair;Bodyweight;10 reps;3;+10;12;reps;[]
202405161707;3;Plank;Bodyweight;;1;;1:30;mins;[]
202405161707;3;Plank;Bodyweight;;2;;1;mins;[]
202405161707;3;Plank;Bodyweight;;3;;0:45;mins;[]
202405161707;4;Side Plank;Bodyweight;;1;;30;secs;[]
202405161707;4;Side Plank;Bodyweight;;2;;30;secs;[]
