
"PerGlu · Day 3 · Week 5 · Verão · Deload";"2024-10-30 16:32 h";"1:16 hr"
"3. Seated Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;12;18
2;12;18
3;12;18
"4. Butterfly with Wide Grip · Machine · 12 reps"
#;KG;REPS
1;35;15
2;35;15
3;35;15
"5. Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;5;15
2;5;13
3;4;15
"6. Russian Twists · Bodyweight · 12 reps"
#;KG;REPS
1;+5;15
2;+5;15
3;+5;15
"7. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;25;15
2;25;15
3;25;15
"8. Triceps Pushdowns with Rope · Cable · 12 reps"
#;KG;REPS
1;20;15
2;20;15
3;20;15

"Day 2 - Costas Bíceps Triceps · Day 2 · Week 3 · Padrão2 · Deload";"2023-11-29 12:14 h";"57 min"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 15 reps"
#;KG;REPS
1;45;17
2;45;15
3;45;15
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 15 reps"
#;KG;REPS
1;80;15
2;80;15
3;80;15
"3. Triceps Pushdowns · Cable · 15 reps"
#;KG;REPS
1;25;17
2;25;17
3;25;20
"4. Curls · EZ bar · 15 reps"
#;KG;REPS
1;14;17
2;14;17
3;14;20
"5. Rows with Wide Neutral Grip · Cable · 15 reps"
#;KG;REPS
1;30;17
2;30;17
3;30;17
"6. Seated Curls · Dumbbells · 15 reps"
#;KG;REPS
1;6;17
2;6;17
3;6;17
"7. Triceps Pushdowns with Rope · Cable · 15 reps"
#;KG;REPS
1;20;20
2;20;20
3;20;17
"8. Pullovers · Cable · 10 reps"
#;KG;REPS
1;25;15
2;25;20
3;30;14

"Day 1 - Peito Ombro · Day 1 · Week 3 · Padrão2 · Deload";"2023-11-27 11:15 h";"51 min"
"1. Bench Press · Barbell · 15 reps"
#;KG;REPS
1;30;20
2;30;18
3;30;14
"2. Incline Bench Press · Barbell · 15 reps"
#;KG;REPS
1;16;15
2;16;15
3;16;15
"3. Seated Shoulder Press · Barbell · 15 reps"
#;KG;REPS
1;12;15
2;12;15
3;12;20
"4. Butterfly with Close Grip · Machine · 15 reps";"Novamente, comecei a falhar na 9a rep da última série"
#;KG;REPS
1;30;17
2;30;15
3;30;15
"5. Lateral Raises · Dumbbells · 15 reps"
#;KG;REPS
1;5;15
2;5;15
3;5;14
"6. Russian Twists · Bodyweight · 15 reps"
#;KG;REPS
1;+5;15
2;+5;13
3;+5;13

"Day 3 · Day 3 · Week 2 · Padrão2 · Deload";"2023-11-24 11:25 h";"45 min"
"1. Leg Press · Machine · 15 reps"
#;KG;REPS
1;136;15
2;136;15
3;136;16
"2. Calf Raises on Leg Press · Machine · 15 reps"
#;KG;REPS
1;100;15
2;100;15
3;100;15
"3. Hip Adduction · Machine · 15 reps"
#;KG;REPS
1;35;15
2;35;10
3;30;13
"4. Hip Abduction · Machine · 15 reps";"Desisti. Cansado pra caralho, sem fôlego, músculos falhando"
#;KG;REPS
1;30;13
2;0;15
3;-;-
"5. Leg Extensions · Machine · 15 reps";"Insisti de aumentar o peso pro segundo set, foi sofrido. N aguentei 15 no último. Ser humilde"
#;KG;REPS
1;45;15
2;50;15
3;45;14
"6. Leg Curls on Leg Extension Machine · Machine · 15 reps";"Último set bem capanga. Senti a perna travar na 10a rep +-"
#;KG;REPS
1;17;15
2;17;15
3;17;15

"Day 2 - Costas Bíceps Triceps · Day 2 · Week 2 · Padrão2 · Deload";"2023-11-22 16:33 h";"52 min"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 15 reps"
#;KG;REPS
1;45;17
2;45;17
3;45;15
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 15 reps";"Tive que diminuir os pesos porque tava muito cansado. Essa máquina ficou ocupada um tempão, foi um dos últimos exercícios que fiz"
#;KG;REPS
1;80;15
2;70;15
3;60;15
"3. Triceps Pushdowns · Cable · 15 reps"
#;KG;REPS
1;25;17
2;25;17
3;25;18
"4. Curls · EZ bar · 15 reps"
#;KG;REPS
1;14;17
2;14;17
3;14;14
"5. Rows with Wide Neutral Grip · Cable · 15 reps"
#;KG;REPS
1;30;15
2;30;15
3;30;15
"6. Curls · Dumbbells · 15 reps"
#;KG;REPS
1;6;15
2;6;15
3;6;15
"7. Triceps Pushdowns with Rope · Cable · 15 reps"
#;KG;REPS
1;20;17
2;20;17
3;20;17

"Day 1 - Peito Ombro · Day 1 · Week 2 · Padrão2 · Deload";"2023-11-21 16:12 h";"47 min"
"1. Bench Press · Barbell · 15 reps"
#;KG;REPS
1;30;18
2;30;18
3;30;15
"2. Incline Bench Press · Barbell · 15 reps"
#;KG;REPS
1;16;17
2;16;17
3;18;17
"3. Seated Shoulder Press · Barbell · 15 reps"
#;KG;REPS
1;12;15
2;12;15
3;12;15
"4. Butterfly with Wide Grip · Machine · 15 reps";"Mesmo abaixando pra 30 não consegui fazer perfeito o último set, quebrei a forma com 10 ou 11 reps"
#;KG;REPS
1;30;15
2;30;15
3;30;15
"5. Lateral Raises · Dumbbells · 15 reps"
#;KG;REPS
1;5;18
2;5;15
3;5;12
"6. Russian Twists · Bodyweight · 15 reps"
#;KG;REPS
1;+10;9
2;+10;10
3;+10;10

"Day 3 · Day 3 · Week 1 · Padrão2 · Deload";"2023-11-10 6:38 h";"51 min"
"1. Leg Press · Machine · 15 reps"
#;KG;REPS
1;130;15
2;130;15
3;130;16
"2. Calf Raises on Leg Press · Machine · 15 reps"
#;KG;REPS
1;100;17
2;100;15
3;100;15
"3. Hip Adduction · Cable · 15 reps"
#;KG;REPS
1;15;15
2;15;15
3;15;12
"4. Hip Abduction · Cable · 15 reps"
#;KG;REPS
1;15;10
2;15;15
3;15;15
"5. Leg Extensions · Machine · 15 reps"
#;KG;REPS
1;45;15
2;45;15
3;45;15
"6. Leg Curls on Leg Extension Machine · Machine · 15 reps";"Pulei a última. Dando cãibra já"
#;KG;REPS
1;18;15
2;17;15
3;0;15

"Day 1 - Peito Ombro · Day 1 · Week 1 · Padrão2 · Deload";"2023-11-08 11:02 h";"44 min"
"1. Bench Press · Barbell · 15 reps"
#;KG;REPS
1;30;15
2;30;15
3;30;15
"2. Incline Bench Press · Barbell · 15 reps"
#;KG;REPS
1;16;15
2;16;15
3;18;15
"3. Seated Shoulder Press · Dumbbells · 15 reps"
#;KG;REPS
1;5;20
2;5;20
3;5;20
"4. Butterfly with Wide Grip · Machine · 15 reps"
#;KG;REPS
1;35;17
2;35;15
3;30;15
"5. Lateral Raises · Dumbbells · 15 reps"
#;KG;REPS
1;5;15
2;5;15
3;5;15

"Day 2 - Costas Bíceps Triceps · Day 2 · Week 1 · Padrão2 · Deload";"2023-11-06 16:39 h";"47 min"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 15 reps"
#;KG;REPS
1;45;17
2;45;17
3;45;15
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 15 reps"
#;KG;REPS
1;80;15
2;80;15
3;80;15
"3. Triceps Pushdowns · Cable · 15 reps"
#;KG;REPS
1;25;17
2;25;17
3;25;15
"4. Curls · EZ bar · 15 reps"
#;KG;REPS
1;14;17
2;14;17
3;14;15
"5. Rows with Wide Neutral Grip · Cable · 15 reps"
#;KG;REPS
1;25;20
2;25;20
3;25;20
"6. Curls · Dumbbells · 15 reps"
#;KG;REPS
1;6;15
2;6;15
3;6;15
"7. Triceps Pushdowns with Rope · Cable · 15 reps"
#;KG;REPS
1;20;17
2;20;17
3;20;17

"Day 3 · Day 3 · Week 5 · Padrão · Deload";"2023-11-05 16:49 h";"52 min"
"1. Leg Press · Machine · 15 reps"
#;KG;REPS
1;120;17
2;120;17
3;120;20
"2. Calf Raises on Leg Press · Machine · 15 reps"
#;KG;REPS
1;100;15
2;100;15
3;100;15
"3. Hip Adduction · Machine · 15 reps";"Pesos bem diferentes aqui na Bluefit"
#;KG;REPS
1;60;15
2;60;15
3;65;15
"4. Hip Abduction · Machine · 15 reps"
#;KG;REPS
1;60;15
2;60;15
3;65;15
"5. Leg Extensions · Machine · 15 reps"
#;KG;REPS
1;45;15
2;42,5;15
3;40;15
"6. Seated Leg Curls · Machine · 15 reps"
#;KG;REPS
1;35;15
2;37,5;15
3;37,5;15
"7. Back Extensions on Roman Chair · Bodyweight · 10 reps"
#;KG;REPS
1;+0;13
2;+0;15
3;+0;15

"Day 1 - Peito Ombro · Day 1 · Week 5 · Padrão · Deload";"2023-11-04 19:03 h";"49 min"
"1. Chest Press · Machine · 15 reps"
#;KG;REPS
1;25;15
2;25;15
3;25;15
"2. Incline Bench Press · Barbell · 15 reps"
#;KG;REPS
1;20;15
2;14;15
3;14;15
"3. Seated Shoulder Press · Dumbbells · 15 reps"
#;KG;REPS
1;5;15
2;5;15
3;5;15
"4. Butterfly with Wide Grip · Machine · 15 reps"
#;KG;REPS
1;35;15
2;35;15
3;30;15
"5. Lateral Raises · Dumbbells · 15 reps"
#;KG;REPS
1;5;15
2;5;15
3;5;15
"6. Assisted Dips · Machine · 10 reps"
#;KG;REPS
1;-45;15
2;-50;15
3;-50;15

"Day 2 - Costas Bíceps Triceps · Day 2 · Week 5 · Padrão · Deload";"2023-10-31 16:10 h";"52 min"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 15 reps"
#;KG;REPS
1;45;15
2;45;15
3;45;15
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;80;15
2;80;15
3;80;15
"3. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;25;15
2;25;15
3;25;15
"4. Curls · EZ bar · 10 reps"
#;KG;REPS
1;14;15
2;14;15
3;14;15
"5. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;25;15
2;25;15
3;30;15
"6. Curls · Dumbbells · 12 reps";"Era melhor ter descido pra 6kg. Tava cansado já"
#;KG;REPS
1;7;15
2;7;15
3;-;-
"7. Triceps Pushdowns with Rope · Cable · 10 reps"
#;KG;REPS
1;20;16
2;20;16
3;20;16

"Day 3 · Day 3 · Week 4 · Padrão · Deload";"2023-10-27 16:32 h";"56 min"
"1. Leg Press · Machine · 12 reps"
#;KG;REPS
1;146;15
2;150;12
3;150;12
"2. Calf Raises on Leg Press · Machine · 12 reps"
#;KG;REPS
1;120;15
2;126;15
3;130;12
"3. Hip Adduction · Machine · 12 reps"
#;KG;REPS
1;55;12
2;55;8
3;55;7
"4. Hip Abduction · Machine · 12 reps"
#;KG;REPS
1;40;12
2;40;12
3;40;7
"5. Leg Extensions · Machine · 12 reps"
#;KG;REPS
1;60;15
2;65;10
3;65;10
"6. Leg Curls on Leg Extension Machine · Machine · 12 reps"
#;KG;REPS
1;22;15
2;23;11
3;22;7

"Day 2 - Costas Bíceps Triceps · Day 2 · Week 4 · Padrão · Deload";"2023-10-25 11:12 h";"51 min"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;60;12
2;60;9
3;60;6
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;90;13
2;90;12
3;90;12
"3. Triceps Pushdowns · Cable · 12 reps";"Com corda"
#;KG;REPS
1;35;12
2;35;11
3;35;8
"4. Curls · EZ bar · 12 reps"
#;KG;REPS
1;18;15
2;20;7
3;18;8
"5. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;40;12
2;40;11
3;40;9
"6. Concentration Curls · Dumbbells · 10 reps"
#;KG;REPS
1;-;-
2;-;-
3;-;-

"Day 1 - Peito Ombro · Day 1 · Week 4 · Padrão · Deload";"2023-10-23 16:01 h";"1:02 hr"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;38;15
2;40;10
3;40;7
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;26;15
2;28;12
3;28;10
"3. Seated Shoulder Press · Dumbbells · 12 reps"
#;KG;REPS
1;7;15
2;8;11
3;8;8
"4. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;45;12
2;45;9
3;45;9
"5. Seated Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;6;13
2;6;12
3;6;12
"6. Front Raises · Barbell · 12 reps";"Pulei a última porque tava começando a me dar um pouco de dor na coluna"
#;KG;REPS
1;10;15
2;10;14
3;0;12
"7. Russian Twists · Bodyweight · 10 reps"
#;KG;REPS
1;+6;15
2;+10;10
3;+10;10

"Day 3 · Day 3 · Week 3 · Padrão · Deload";"2023-10-19 14:45 h";"49 min"
"1. Leg Press · Machine · 12 reps"
#;KG;REPS
1;140;15
2;144;12
3;144;12
"2. Calf Raises on Leg Press · Machine · 12 reps"
#;KG;REPS
1;0;12
2;0;12
3;0;12
"3. Hip Adduction · Machine · 12 reps"
#;KG;REPS
1;50;12
2;50;6
3;50;7
"4. Hip Abduction · Machine · 12 reps";"Fiz só o primeiro set e Pulei o resto. Ainda tô cansado do pilates de ontem"
#;KG;REPS
1;40;10
2;0;10
3;0;12
"5. Leg Extensions · Machine · 12 reps"
#;KG;REPS
1;55;15
2;60;12
3;60;12
"6. Leg Curls on Leg Extension Machine · Machine · 12 reps"
#;KG;REPS
1;22;14
2;22;11
3;22;9

"Day 2 - Costas Bíceps Triceps · Day 2 · Week 3 · Padrão · Deload";"2023-10-18 16:21 h";"50 min"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;60;12
2;60;8
3;60;6
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;90;12
2;90;12
3;90;11
"3. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;35;15
2;40;10
3;40;8
"4. Curls · Dumbbells · 12 reps"
#;KG;REPS
1;9;12
2;9;12
3;9;10
"5. Rows with Wide Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;35;15
2;40;11
3;40;9
"6. Lat Pulldowns with Close Neutral Grip · Cable · 12 reps"
#;KG;REPS
1;45;12
2;45;12
3;45;12

"Day 1 - Peito Ombro · Day 1 · Week 3 · Padrão · Deload";"2023-10-16 17:16 h";"59 min"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;38;12
2;38;15
3;40;7
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;24;15
2;26;10
3;26;9
"3. Standing Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;16;12
2;16;12
3;16;11
"4. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;45;12
2;45;10
3;45;7
"5. Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;7;13
2;7;12
3;7;11
"6. Front Raises · Barbell · 12 reps"
#;KG;REPS
1;10;15
2;10;13
3;10;12

"Day 3 · Day 3 · Week 2 · Padrão · Deload";"2023-10-14 9:49 h";"1:05 hr"
"1. Leg Press · Machine · 12 reps"
#;KG;REPS
1;136;15
2;140;12
3;140;12
"2. Standing Calf Raises · Machine · 12 reps"
#;KG;REPS
1;130;15
2;136;15
3;140;15
"3. Hip Adduction · Machine · 12 reps"
#;KG;REPS
1;50;15
2;55;9
3;55;6
"4. Hip Abduction · Machine · 12 reps"
#;KG;REPS
1;35;15
2;40;10
3;40;12
"5. Leg Extensions · Machine · 12 reps"
#;KG;REPS
1;50;15
2;55;12
3;55;12
"6. Leg Curls on Leg Extension Machine · Machine · 12 reps"
#;KG;REPS
1;22;12
2;22;10
3;22;8
"7. Squats · Barbell · 12 reps"
#;KG;REPS
1;28;15
2;30;12
3;30;12

"Day 2 - Costas Bíceps Triceps · Standalone workout · Deload";"2023-10-11 16:30 h";"56 min"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;55;15
2;60;8
3;60;7
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;84;15
2;88;12
3;90;12
"3. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;35;15
2;40;10
3;40;6
"4. Curls · EZ bar · 12 reps"
#;KG;REPS
1;18;12
2;18;8
3;18;8
"5. Bent-Over Rows · Barbell · 12 reps"
#;KG;REPS
1;30;12
2;30;12
3;30;10
"6. Lat Pulldowns with Close Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;45;15
2;50;8
3;50;6
"7. Plank · Bodyweight"
#;MINS
1;1:15
2;1
3;0:45

"Day 1 - Peito Ombro · Day 1 · Week 2 · Padrão · Deload";"2023-10-10 16:19 h";"1:13 hr"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;36;15
2;38;12
3;38;7
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;24;12
2;24;12
3;24;11
"3. Standing Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;14;14
2;16;12
3;16;8
"4. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;40;15
2;45;12
3;45;8
"5. Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;7;12
2;7;12
3;7;10
"6. Front Raises · Barbell · 12 reps"
#;KG;REPS
1;10;12
2;10;12
3;10;12

"Day 2 - Costas Bíceps Triceps · Day 2 · Week 2 · Padrão · Deload";"2023-10-03 14:24 h";"1:07 hr"
"1. Lat Pulldowns with Wide Overhand Grip · Cable · 12 reps"
#;KG;REPS
1;55;15
2;55;9
3;55;8
"2. Chest-Supported Low Rows with Neutral Grip · Machine · 12 reps"
#;KG;REPS
1;76;15
2;80;15
3;84;12
"3. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;35;12
2;35;12
3;35;8
"4. Curls · EZ bar · 12 reps"
#;KG;REPS
1;16;15
2;18;9
3;18;8
"5. Bent-Over Rows · Barbell · 12 reps"
#;KG;REPS
1;28;15
2;30;12
3;30;12
"6. Upright Rows · Barbell · 12 reps"
#;KG;REPS
1;14;12
2;14;12
3;14;12
"7. Lat Pulldowns with Close Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;40;15
2;45;11
3;45;10

"Day 1 - Peito Ombro · Day 1 · Week 1 · Padrão · Deload";"2023-09-30 9:33 h";"43 min"
"1. Bench Press · Barbell · 12 reps"
#;KG;REPS
1;36;14
2;36;12
3;36;8
"2. Incline Bench Press · Barbell · 12 reps"
#;KG;REPS
1;24;10
2;22;12
3;24;10
"3. Standing Shoulder Press · Barbell · 12 reps"
#;KG;REPS
1;14;12
2;16;11
3;16;8
"4. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;0;12
2;0;12
3;0;12
"5. Lateral Raises · Dumbbells · 12 reps"
#;KG;REPS
1;6;15
2;7;11
3;7;10
"6. Front Raises · Barbell · 12 reps"
#;KG;REPS
1;9;15
2;10;12
3;10;12

